timestamp,gaze_x,gaze_y,pupil_dilation,blink_rate,tracking_ready,blink_detected,head_yaw,head_pitch,raw_feature_vector,session_name
2026-04-21T13:30:00.418,1.0,0.0,5.953424317918756,1.0,True,False,12.576543927638346,2.9542247280758835,"[0.47411371265455093, 0.47403598256514884, 0.4525412828374248, 0.35597951289295465, 12.576543927638346, 2.9542247280758835]",session_20260421_132756
2026-04-21T13:30:00.518,1.0,0.0,6.010517428345111,1.0,True,False,14.07355036934992,2.7829479279888862,"[0.45894437404422533, 0.46469464923614806, 0.4320807104047488, 0.35918187616468705, 14.07355036934992, 2.7829479279888862]",session_20260421_132756
2026-04-21T13:30:00.618,1.0,0.0,6.08889998044655,1.0,True,False,14.239923611501982,2.813172868361184,"[0.4643871225341171, 0.4611443627843975, 0.4263340801406929, 0.3520719189156727, 14.239923611501982, 2.813172868361184]",session_20260421_132756
2026-04-21T13:30:00.718,1.0,0.0,6.110051738153219,1.0,True,False,14.336065293495208,2.861114499142513,"[0.45869512561806763, 0.4920567596160379, 0.4345131912055498, 0.38363799464405857, 14.336065293495208, 2.861114499142513]",session_20260421_132756
2026-04-21T13:30:00.819,1.0,0.0,6.001997494755106,1.0,True,False,15.175365042186902,2.828781715278398,"[0.4650706256383461, 0.4467846642223758, 0.4643622263012046, 0.3522180354101068, 15.175365042186902, 2.828781715278398]",session_20260421_132756
2026-04-21T13:30:00.919,1.0,0.0,5.8964580373308735,1.0,True,False,15.144303269644062,2.7980890526777134,"[0.48685899696691826, 0.4370623770025113, 0.47551898921552943, 0.36079184719594803, 15.144303269644062, 2.7980890526777134]",session_20260421_132756
2026-04-21T13:30:01.018,1.0,0.0,5.899090216693566,1.0,True,False,14.971775612149862,2.6323694236662747,"[0.4845134062802853, 0.45306750385190164, 0.47688119700032294, 0.36557227564415146, 14.971775612149862, 2.6323694236662747]",session_20260421_132756
2026-04-21T13:30:01.118,1.0,0.0,5.946851769288282,1.0,True,False,14.390189304415408,2.6911282107733494,"[0.48211345259150534, 0.44158376009314565, 0.48262813622390055, 0.3488679258866414, 14.390189304415408, 2.6911282107733494]",session_20260421_132756
2026-04-21T13:30:01.219,1.0,0.0,5.9791669428071685,1.0,True,False,14.381525789366586,2.729560684836454,"[0.48478751608148296, 0.4471562809099901, 0.49023787846954736, 0.3374862602720823, 14.381525789366586, 2.729560684836454]",session_20260421_132756
2026-04-21T13:30:01.318,1.0,0.0,6.004498061418278,1.0,True,False,14.6603300612154,2.8953705570731842,"[0.49460146022440715, 0.4503039420505831, 0.49145412209202605, 0.3511367803007609, 14.6603300612154, 2.8953705570731842]",session_20260421_132756
2026-04-21T13:30:01.419,1.0,0.0,5.869906811107369,1.0,True,False,14.699016454920832,2.451398540415498,"[0.4968276562559676, 0.44720822892688744, 0.49388931150303694, 0.3595971250691089, 14.699016454920832, 2.451398540415498]",session_20260421_132756
2026-04-21T13:30:01.518,1.0,0.0,5.926542814200787,1.0,True,False,14.844460156959148,2.881193929940274,"[0.49827904945407836, 0.47028067747661023, 0.5070924045879944, 0.3456899997737335, 14.844460156959148, 2.881193929940274]",session_20260421_132756
2026-04-21T13:30:01.619,1.0,0.0,5.912421687797941,1.0,True,False,14.67945026523993,2.4943252025768574,"[0.48922038460543005, 0.44481657693752347, 0.48983655302852086, 0.3789299709939028, 14.67945026523993, 2.4943252025768574]",session_20260421_132756
2026-04-21T13:30:01.719,1.0,0.0,5.930125917144441,1.0,True,False,14.709552186255946,2.6994894821646898,"[0.5063572090926853, 0.4737409079173455, 0.4964231454562506, 0.3588217771052036, 14.709552186255946, 2.6994894821646898]",session_20260421_132756
2026-04-21T13:30:01.818,1.0,0.0,5.712569118975285,1.0,True,False,14.344778471152354,2.7361003035226297,"[0.502902790745928, 0.3972131147540984, 0.48008763663776854, 0.30792932413700963, 14.344778471152354, 2.7361003035226297]",session_20260421_132756
2026-04-21T13:30:01.919,1.0,0.0,5.618726619223562,1.0,True,False,14.379667091638444,2.6477653160671992,"[0.4919342778289638, 0.33833503885650396, 0.4829338255120922, 0.21191143177927887, 14.379667091638444, 2.6477653160671992]",session_20260421_132756
2026-04-21T13:30:02.018,1.0,0.0,5.792555979960331,1.0,True,False,14.375187100534552,2.6917785948193957,"[0.49251830842822675, 0.4085935984481086, 0.502054058638921, 0.31834480380465235, 14.375187100534552, 2.6917785948193957]",session_20260421_132756
2026-04-21T13:30:02.118,1.0,0.0,5.8883349536147565,1.0,True,False,14.12248683462942,2.9199016131612705,"[0.49001310234386375, 0.43104927236426294, 0.49723954197540726, 0.3276478379005721, 14.12248683462942, 2.9199016131612705]",session_20260421_132756
2026-04-21T13:30:02.218,1.0,0.0,5.926000237990538,1.0,True,False,14.044325032872708,3.050686392573383,"[0.4852888228969331, 0.43594230676103796, 0.5053564791689846, 0.3372305687923734, 14.044325032872708, 3.050686392573383]",session_20260421_132756
2026-04-21T13:30:02.318,1.0,0.0,5.886762054575131,1.0,True,False,13.726876515738127,3.0824148056879177,"[0.4843919557967047, 0.4237155099131057, 0.5010184263007114, 0.3407984394480031, 13.726876515738127, 3.0824148056879177]",session_20260421_132756
2026-04-21T13:30:02.418,1.0,0.0,5.884405919497682,1.0,True,False,13.85201395791282,3.0117937640025048,"[0.4909401156510399, 0.4391092228469029, 0.49937741565307997, 0.34212203236168387, 13.85201395791282, 3.0117937640025048]",session_20260421_132756
2026-04-21T13:30:02.518,1.0,0.0,5.907755489103245,1.0,True,False,13.824239111623328,3.1858951652263032,"[0.48305848136921836, 0.4267016601807998, 0.500260939100181, 0.37052822993092477, 13.824239111623328, 3.1858951652263032]",session_20260421_132756
2026-04-21T13:30:02.619,1.0,0.0,5.92565958589457,1.0,True,False,13.644080199606012,3.0612047725562435,"[0.48132353333785133, 0.4353977173421186, 0.49774202214147356, 0.3526587545240927, 13.644080199606012, 3.0612047725562435]",session_20260421_132756
2026-04-21T13:30:02.718,1.0,0.0,5.844199880281133,1.0,True,False,13.087345548698792,2.970723074114321,"[0.4769179557794015, 0.4326613315975549, 0.4850106746015726, 0.3670691038034531, 13.087345548698792, 2.970723074114321]",session_20260421_132756
2026-04-21T13:30:02.819,1.0,0.0,5.921841608931697,1.0,True,False,12.588943375764718,2.637008907493498,"[0.4399208049238309, 0.35468886318252024, 0.4475659056232397, 0.32245576784849644, 12.588943375764718, 2.637008907493498]",session_20260421_132756
2026-04-21T13:30:02.918,1.0,0.0,6.052810563927228,1.0,True,False,11.931478919655138,3.035205298060603,"[0.45932996578400204, 0.3714735352180877, 0.4425120839726665, 0.3668913662719241, 11.931478919655138, 3.035205298060603]",session_20260421_132756
2026-04-21T13:30:03.018,1.0,0.0,6.049961479564164,1.0,True,False,12.060958534929927,3.1734504572412456,"[0.45944297882041957, 0.4627962098617734, 0.43387901836803106, 0.4207457709762372, 12.060958534929927, 3.1734504572412456]",session_20260421_132756
2026-04-21T13:30:03.118,1.0,0.0,6.123224619372762,1.0,True,False,11.417908393460545,3.381830867207773,"[0.461255652859054, 0.44376382160737604, 0.4337255632531874, 0.43071639192068845, 11.417908393460545, 3.381830867207773]",session_20260421_132756
2026-04-21T13:30:03.219,1.0,0.0,6.107699826013688,2.0,True,True,11.493357374793534,3.1929337340157673,"[0.4633660722995487, 0.47530775295791905, 0.44168478803224015, 0.44357585968466057, 11.493357374793534, 3.1929337340157673]",session_20260421_132756
2026-04-21T13:30:03.319,1.0,0.0,6.0939071849135535,2.0,True,False,10.958566996969727,3.4165686843770993,"[0.4609592212373981, 0.43670079836638254, 0.44514064681513354, 0.4567549546212262, 10.958566996969727, 3.4165686843770993]",session_20260421_132756
2026-04-21T13:30:03.419,1.0,0.0,6.030135690425383,2.0,True,False,11.557497256641833,3.237198708999466,"[0.47054318364342124, 0.4427888333279458, 0.4648535593577161, 0.43425502597585974, 11.557497256641833, 3.237198708999466]",session_20260421_132756
2026-04-21T13:30:03.518,1.0,0.0,5.992526482624642,2.0,True,False,11.28077952365648,3.17096048428778,"[0.473229227812412, 0.42818391119013427, 0.4589657782195191, 0.4339290856476564, 11.28077952365648, 3.17096048428778]",session_20260421_132756
2026-04-21T13:30:03.619,1.0,0.0,5.864773991049514,2.0,True,False,11.705786218949653,3.1892310512772504,"[0.47990704389374006, 0.4406003354248268, 0.47451721995996965, 0.3977014409997696, 11.705786218949653, 3.1892310512772504]",session_20260421_132756
2026-04-21T13:30:03.718,1.0,0.0,5.761950348215187,2.0,True,False,11.313255121148753,3.219773440821986,"[0.48450802870728116, 0.4241026704663301, 0.48565471808872446, 0.36861458147811843, 11.313255121148753, 3.219773440821986]",session_20260421_132756
2026-04-21T13:30:03.818,1.0,0.0,5.74694037496894,2.0,True,False,11.30240116839796,2.961346630276309,"[0.495898579675306, 0.4613543981599184, 0.4905643104086782, 0.36460100794190786, 11.30240116839796, 2.961346630276309]",session_20260421_132756
2026-04-21T13:30:03.918,1.0,0.0,5.806725782525396,2.0,True,False,11.34537639430019,2.939460920019307,"[0.486178612011279, 0.42513478656151554, 0.49020195158818664, 0.3513460951571691, 11.34537639430019, 2.939460920019307]",session_20260421_132756
2026-04-21T13:30:04.019,1.0,0.0,5.767380142260465,2.0,True,False,11.309656904401193,3.2074823792725176,"[0.49020901042724624, 0.44206672892233057, 0.490643392049682, 0.36470876509314204, 11.309656904401193, 3.2074823792725176]",session_20260421_132756
2026-04-21T13:30:04.118,1.0,0.0,5.861436629357613,2.0,True,False,11.785818293207774,3.090504336610863,"[0.4727882499974178, 0.4339490106856478, 0.48478116687727335, 0.37232401327402387, 11.785818293207774, 3.090504336610863]",session_20260421_132756
2026-04-21T13:30:04.218,1.0,0.0,5.8834714878138925,2.0,True,False,11.776304015888222,3.2750541767806043,"[0.4715178142376605, 0.4343879807147923, 0.4771661667835275, 0.3780278317246616, 11.776304015888222, 3.2750541767806043]",session_20260421_132756
2026-04-21T13:30:04.318,1.0,0.0,5.862822403327719,2.0,True,False,11.438363800209927,3.4753286666421905,"[0.45948824799689925, 0.4225689676694545, 0.47433545592536375, 0.35847939613161356, 11.438363800209927, 3.4753286666421905]",session_20260421_132756
2026-04-21T13:30:04.418,1.0,0.0,5.842040961313784,2.0,True,False,11.564846679927838,3.049454319401742,"[0.4705952150911075, 0.45269916018219775, 0.4802080344996715, 0.3875005757668537, 11.564846679927838, 3.049454319401742]",session_20260421_132756
2026-04-21T13:30:04.518,1.0,0.0,6.0113434845116345,2.0,True,False,11.575191575272664,3.549916144056319,"[0.5247282463913314, 0.45391829322236965, 0.5025257379442915, 0.43725155495940643, 11.575191575272664, 3.549916144056319]",session_20260421_132756
2026-04-21T13:30:04.618,1.0,0.0,5.862016949960092,2.0,True,False,11.18133334530761,3.9848454585826887,"[0.5115561832824524, 0.46995446376190786, 0.5023019963217777, 0.3782930253758042, 11.18133334530761, 3.9848454585826887]",session_20260421_132756
2026-04-21T13:30:04.718,1.0,0.0,5.868236832225353,2.0,True,False,10.817861230488187,3.878834987489574,"[0.5243882597246902, 0.44424496656451273, 0.5090097164058482, 0.3689737481315396, 10.817861230488187, 3.878834987489574]",session_20260421_132756
2026-04-21T13:30:04.818,1.0,0.0,5.8585655796086336,2.0,True,False,10.882278068988427,3.560645150288218,"[0.5098289244759917, 0.45412128227584475, 0.500209882749712, 0.3662038015031382, 10.882278068988427, 3.560645150288218]",session_20260421_132756
2026-04-21T13:30:04.919,1.0,0.0,5.858305586850325,2.0,True,False,11.253082656741109,3.6336524454510992,"[0.5041578139628337, 0.4432560466423086, 0.4975453458082429, 0.3830862737548472, 11.253082656741109, 3.6336524454510992]",session_20260421_132756
2026-04-21T13:30:05.019,1.0,0.0,5.859665577868652,2.0,True,False,10.848943766229405,3.6978885728869555,"[0.5017735934517454, 0.45129168272656134, 0.4939316037091975, 0.3849058178101337, 10.848943766229405, 3.6978885728869555]",session_20260421_132756
2026-04-21T13:30:05.118,1.0,0.0,5.85059158346597,2.0,True,False,10.92466395144756,3.236427605369968,"[0.5136231555221156, 0.43659213006203557, 0.5102654346472391, 0.36065576954356865, 10.92466395144756, 3.236427605369968]",session_20260421_132756
2026-04-21T13:30:05.218,1.0,0.0,5.828272262942452,2.0,True,False,11.21399077299535,3.237713788436583,"[0.5025912545685247, 0.4337702367640624, 0.49977538650798586, 0.3781532055999031, 11.21399077299535, 3.237713788436583]",session_20260421_132756
2026-04-21T13:30:05.318,1.0,0.0,5.774802291186276,2.0,True,False,11.700498830684012,2.9738315482613347,"[0.5162062532646817, 0.48478410342669936, 0.5101652552748172, 0.3697954380223163, 11.700498830684012, 2.9738315482613347]",session_20260421_132756
2026-04-21T13:30:05.418,1.0,0.0,5.790928257322827,2.0,True,False,11.425095214385136,3.206170178590146,"[0.506452581823164, 0.4357016127823119, 0.5079031716050384, 0.3605650325278245, 11.425095214385136, 3.206170178590146]",session_20260421_132756
2026-04-21T13:30:05.518,1.0,0.0,5.7670629463861705,2.0,True,False,11.511520324511897,3.226786496900173,"[0.5169589600553596, 0.47085493665081396, 0.5093937042784304, 0.3474887150422926, 11.511520324511897, 3.226786496900173]",session_20260421_132756
2026-04-21T13:30:05.618,1.0,0.0,5.859875242215298,2.0,True,False,11.541419019568577,3.23996855886087,"[0.47818816852674, 0.4781093085133918, 0.5008885747463018, 0.38018533407549426, 11.541419019568577, 3.23996855886087]",session_20260421_132756
2026-04-21T13:30:05.718,1.0,0.0,5.898629298302561,2.0,True,False,10.564497616710772,3.2276241228161857,"[0.4891020264856919, 0.4774805764167218, 0.49538097856209556, 0.35858802516485533, 10.564497616710772, 3.2276241228161857]",session_20260421_132756
2026-04-21T13:30:05.818,0.770646776209706,0.0,5.636929231096985,2.0,True,False,9.69343304116412,3.7794475560256435,"[0.5186884349481682, 0.4349003240302428, 0.4885798875008326, 0.30074005740659676, 9.69343304116412, 3.7794475560256435]",session_20260421_132756
2026-04-21T13:30:05.918,0.34425120338717446,1.0,5.715519179146995,2.0,True,False,9.261767132108067,4.97669757210305,"[0.5048656861566824, 0.4492497411078471, 0.4999162436193924, 0.3059529586851726, 9.261767132108067, 4.97669757210305]",session_20260421_132756
2026-04-21T13:30:06.019,1.0,0.5314922566747138,5.965852710889466,2.0,True,False,10.349454905119167,5.441402093805833,"[0.49851070700240774, 0.43815238790052435, 0.4960626856170673, 0.3280132507561573, 10.349454905119167, 5.441402093805833]",session_20260421_132756
2026-04-21T13:30:06.118,0.7361579356537755,1.0,5.794386643206078,2.0,True,False,9.647610886445,5.746316864515437,"[0.500557588221262, 0.428051242630806, 0.48035845280250683, 0.29169319478647365, 9.647610886445, 5.746316864515437]",session_20260421_132756
2026-04-21T13:30:06.218,1.0,0.1593985504769378,5.820038529737284,2.0,True,False,10.540587577290577,5.49348767959214,"[0.4983093642930406, 0.44950386204832454, 0.5046849421617662, 0.37159853413255306, 10.540587577290577, 5.49348767959214]",session_20260421_132756
2026-04-21T13:30:06.318,1.0,0.6854506738420086,5.891661918312774,2.0,True,False,10.725660665296498,5.616167133797551,"[0.4977770785479794, 0.38972265667342865, 0.48295747305780323, 0.28925215443789865, 10.725660665296498, 5.616167133797551]",session_20260421_132756
2026-04-21T13:30:06.418,1.0,0.0382673789116785,5.881851618815256,2.0,True,False,10.723778605862181,5.461830238735579,"[0.49563513201349724, 0.4420068047950635, 0.4922282008177999, 0.3571322729544586, 10.723778605862181, 5.461830238735579]",session_20260421_132756
2026-04-21T13:30:06.519,1.0,0.4140222776985255,5.894264771056843,2.0,True,False,10.753520794953316,5.1804078184365325,"[0.4835342732593874, 0.3983301105228366, 0.4824754216834613, 0.2803827930642197, 10.753520794953316, 5.1804078184365325]",session_20260421_132756
2026-04-21T13:30:06.618,1.0,0.0,5.875362241890904,2.0,True,False,11.092593776924618,5.252652352290039,"[0.4983201207804437, 0.40991586670474267, 0.4989737994718783, 0.2891913446676971, 11.092593776924618, 5.252652352290039]",session_20260421_132756
